,Award Mean,Award Sum,Company Count,Year,city_state,creative_employees,creative_establishments,empowerment_zone,median_household_income,performance_amount,performance_count,recipient_amount,recipient_count,regular_employees,regular_establishments,total_earned_bachelor,total_earned_graduate_degree,total_foreign,total_less_than_bachelor,total_native,total_population,Score_invented,Score_assigned,percent_creative_class,scaled_perc_creative_class,creative_establishment_ratio,company_count_perc,percent_bachelors,percent_graduate,percent_foreign_born,scaled_population,recipient_mean,performance_mean,Patents,inventor_patents
1764,437451.227273,9623927.0,22.0,2006,boston_ma,359412.0,11500.0,1,39629.0,246379682.84,2472.0,616494660.31,5008.0,865710.0,63726.0,96146.0,59287.0,151836.0,317834.0,437305.0,589141.0,4.36669695583,4.40740582007,0.293368333929,0.41125989477,0.152872677,0.000292452077739,0.203153822261,0.125271781045,0.257724381769,13.2864208228,123101.968912,99668.1564887,519,565
1765,433143.526316,8229727.0,19.0,2006,fremont_ca,14076.0,1508.0,0,76579.0,33261383.32,775.0,65341871.05,2582.0,110263.0,15622.0,37876.0,23017.0,75494.0,90131.0,127919.0,203413.0,4.94834357052,4.52350377214,0.113206636695,0.132800067626,0.0880326911851,0.00110916520724,0.250794575697,0.152406240068,0.371136554694,12.222993674,25306.6890201,42917.9139613,501,2037
1766,369038.0,13654406.0,37.0,2006,seattle_wa,157494.0,11683.0,1,45736.0,1266685079.16,14784.0,1433927735.28,11205.0,977071.0,80332.0,133640.0,71494.0,94952.0,271128.0,468423.0,563374.0,5.0358651449,4.56815310031,0.138814435488,0.193531752684,0.12696842906,0.000402108351899,0.280601853602,0.150114852749,0.16854167924,13.241698985,127972.131663,85679.456112,499,2369
1767,251333.333333,5278000.0,21.0,2006,beaverton_or,3902.0,724.0,0,47863.0,11744291.54,3185.0,33787163.28,3863.0,64764.0,7241.0,13797.0,6389.0,14005.0,36694.0,61913.0,76129.0,4.24579777858,4.26361090019,0.0568257944252,0.0632869409535,0.0908976773384,0.00263653483992,0.242563291139,0.11232419128,0.183964061002,11.2401845488,8746.3534248,3687.37567975,478,583
1768,197325.0,197325.0,1.0,2006,lasvegas_nv,36943.0,5878.0,1,44069.0,679608118.08,3766.0,576711539.69,4206.0,329650.0,40633.0,38059.0,20445.0,90656.0,296938.0,388212.0,478434.0,4.19915268507,4.37826359077,0.100773882753,0.129111574363,0.126378706113,2.15002902539e-05,0.107075134621,0.0575199329286,0.189484861026,13.0782735493,137116.390796,180458.873627,468,280
1769,372645.8125,5962333.0,16.0,2006,newark_de,0.0,189.0,0,48758.0,11227419.9,268.0,30272236.57,1157.0,17187.0,3168.0,4616.0,2891.0,2116.0,17640.0,26454.0,28547.0,3.93544522117,4.20775210563,0.0,0.0,0.0563002680965,0.00476616026214,0.1835606633,0.114964011612,0.074123375486,10.2593071308,26164.4222731,41893.3578358,459,245
1770,364881.018519,19703575.0,54.0,2006,losangeles_ca,945485.0,67785.0,1,36687.0,417511802.17,7491.0,742663294.92,9695.0,3465858.0,308549.0,410340.0,212233.0,1512720.0,2093686.0,2182114.0,3694820.0,4.47964006011,4.31730237136,0.214330420464,0.327918893413,0.180119255767,0.000143489559806,0.151068068251,0.0781343016259,0.40941642624,15.1224423967,76602.7122145,55735.1224363,447,861
1771,400298.25,1601193.0,4.0,2006,troy_mi,30944.0,2312.0,0,77538.0,8009260.73,2207.0,139297967.98,10149.0,219771.0,14861.0,16488.0,11942.0,15851.0,31368.0,65108.0,80959.0,4.00097076112,4.06113729107,0.123423010191,0.153440376332,0.134629942351,0.000232923775694,0.275728285227,0.199705675775,0.195790461839,11.3016981327,13725.2899773,3629.02615768,442,397
1772,842208.0,5895456.0,7.0,2006,southsanfrancisco_ca,7480.0,443.0,0,61764.0,14212885.21,342.0,16835836.22,694.0,57294.0,4159.0,8218.0,2406.0,23739.0,35484.0,36988.0,60552.0,3.52954224322,4.27570106204,0.115478432704,0.127934624329,0.0962624945676,0.00152107779226,0.178233712154,0.0521818339551,0.392043202537,11.011257779,24259.13,41558.1438889,427,71
1773,334402.0,1003206.0,3.0,2006,sugarland_tx,0.0,630.0,0,81767.0,4057581.52,64.0,29776216.44,254.0,25645.0,6840.0,14093.0,7716.0,14917.0,21875.0,48590.0,63328.0,4.07287507281,4.117574103,0.0,0.0,0.0843373493976,0.000401606425703,0.322612398132,0.176632176541,0.235551414856,11.0560828484,117229.198583,63399.71125,404,397
1774,518659.071429,7261227.0,14.0,2006,philadelphia_pa,337788.0,11700.0,1,30746.0,689457559.12,22303.0,1148183092.45,14568.0,1506782.0,86209.0,117270.0,74348.0,137205.0,943063.0,1380345.0,1517550.0,4.09495046875,4.17846127637,0.18312560651,0.264209170468,0.119498718198,0.000142989919211,0.10335063335,0.0655232616039,0.090412177523,14.2326077503,78815.4236992,30913.2206035,402,346
1775,511427.833333,12274268.0,24.0,2006,sanfrancisco_ca,281208.0,15030.0,1,55221.0,773177308.24,17195.0,3947503567.89,25476.0,1200913.0,102604.0,186631.0,98809.0,285541.0,379338.0,491192.0,776733.0,5.13753806199,4.57139901647,0.189733496793,0.269592035831,0.127769182379,0.000204022646514,0.280741841637,0.14863458177,0.36761795881,13.562851941,154949.896683,44965.2403745,394,2584
1776,411581.470588,6996885.0,17.0,2006,carlsbad_ca,7384.0,1212.0,0,65145.0,87180657.84,1567.0,323326341.26,4575.0,65633.0,8768.0,16558.0,8945.0,9930.0,34224.0,68068.0,78247.0,4.31303991424,4.2660178255,0.101127134777,0.113246691668,0.121442885772,0.00170340681363,0.277228054314,0.149764763005,0.126905823865,11.267625769,70672.4243191,55635.3910913,383,525
1777,293316.947368,16719066.0,57.0,2006,waltham_ma,15756.0,1050.0,0,54010.0,88498480.36,436.0,359565763.2,1755.0,112401.0,7050.0,11064.0,6466.0,11975.0,32525.0,47251.0,59226.0,4.00150381493,4.19567819897,0.122942952784,0.144593346357,0.12962962963,0.00703703703704,0.221036859455,0.129177904305,0.202191605038,10.9891159136,204880.776752,202978.165963,377,174
1778,99518.0,99518.0,1.0,2006,overlandpark_ks,17438.0,2205.0,0,62116.0,18411134.48,444.0,102475423.61,643.0,229780.0,18786.0,37262.0,17533.0,11075.0,55852.0,137773.0,149080.0,3.92667157629,4.11904232304,0.0705369350128,0.0875929480073,0.105045019294,4.76394645324e-05,0.33676466601,0.158458882753,0.0742889723638,11.9122383536,159370.798771,41466.5190991,370,251
1779,430595.814815,11626087.0,27.0,2006,durham_nc,1796.0,2029.0,0,41160.0,375053033.34,13959.0,210530484.25,5277.0,174159.0,15780.0,31803.0,21940.0,22544.0,90583.0,164639.0,187035.0,4.2836673638,4.2576069868,0.0102071552386,0.0123281853161,0.113931158403,0.00151608737155,0.220355306736,0.152016961601,0.12053358997,12.1390510441,39895.8658802,26868.1877885,363,514
1780,0.0,0.0,0.0,2006,hartford_ct,90617.0,1772.0,1,24820.0,0.0,0.0,0.0,0.0,168400.0,10682.0,5958.0,3731.0,22671.0,75376.0,98907.0,121578.0,2.90348180309,3.87686924975,0.34984962377,0.436075275453,0.142283603661,0.0,0.0700405572209,0.0438605772057,0.186472881607,11.7083113111,0.0,0.0,357,17
1781,0.0,0.0,0.0,2006,stamford_ct,12316.0,1919.0,1,60556.0,0.0,0.0,0.0,0.0,147569.0,15132.0,20368.0,14181.0,34670.0,56728.0,82413.0,117083.0,3.84025698333,4.06581883551,0.0770303655753,0.0922994023308,0.112544718785,0.0,0.223144932458,0.155362248978,0.296114722035,11.670638364,0.0,0.0,355,191
1782,0.0,0.0,0.0,2006,warsaw_in,768.0,159.0,1,36564.0,0.0,0.0,0.0,0.0,11193.0,1620.0,849.0,579.0,866.0,7676.0,11418.0,12415.0,3.73023370261,4.25798464636,0.0642086782042,0.0602881389222,0.0893760539629,0.0,0.093255711775,0.0635984182777,0.0697543294402,9.42666069794,0.0,0.0,346,79
1783,694754.0,694754.0,1.0,2006,allentown_pa,3598.0,960.0,0,32016.0,32019195.47,757.0,109337720.73,1911.0,84302.0,8130.0,7713.0,3658.0,10227.0,69006.0,96405.0,106632.0,3.67671946684,3.95675518549,0.0409328782708,0.046597804768,0.105610561056,0.0001100110011,0.0959602871468,0.0455105316197,0.095909295521,11.5771389333,57214.9245055,42297.4841083,338,163
1784,237792.555556,4280266.0,18.0,2006,maplegrove_mn,1172.0,261.0,0,76111.0,1240704.32,177.0,7570587.38,919.0,23534.0,3330.0,10329.0,3277.0,2182.0,21287.0,48161.0,50365.0,4.27799782787,4.31143473025,0.0474378693435,0.0479824627633,0.0726817042607,0.00501253132832,0.296019258877,0.0939156850944,0.0433237367219,10.8270517684,8237.85351469,7009.62892655,333,368
1785,153003.666667,1836044.0,12.0,2006,bellevue_wa,25718.0,2973.0,0,62338.0,20332424.81,481.0,85188556.0,2710.0,224674.0,21489.0,28524.0,15335.0,26782.0,42332.0,82407.0,109569.0,4.84092755848,4.43344358927,0.102710949232,0.127677751842,0.121535442727,0.000490556781948,0.33093942523,0.177918808228,0.244430450219,11.6043097668,31434.8915129,42271.1534511,329,1525
1786,373233.388889,6718201.0,18.0,2006,elsegundo_ca,3322.0,362.0,0,61341.0,1312159084.53,1065.0,2454293991.11,2384.0,48584.0,2904.0,3346.0,1497.0,1973.0,7534.0,13997.0,16033.0,3.08155057481,4.01553776609,0.0640003082495,0.0694863485566,0.110838946724,0.00551132884262,0.270340147047,0.120950149471,0.123058691449,9.68240437719,1029485.73453,1232074.25777,328,38
1787,349452.635417,33547453.0,96.0,2006,boulder_co,12328.0,2757.0,0,44748.0,161628029.29,1488.0,403765192.43,3681.0,171762.0,18544.0,23684.0,17332.0,10829.0,39688.0,83681.0,94673.0,4.32895705384,4.3154457305,0.0669672442827,0.081185595972,0.129430543167,0.00450683066523,0.293467486122,0.214760111023,0.114383192674,11.4581841276,109688.995499,108620.987426,319,519
1788,199475.410256,7779541.0,39.0,2006,edenprairie_mn,5428.0,510.0,0,78328.0,70117025.86,866.0,106948803.65,8628.0,60168.0,6224.0,14658.0,5935.0,4866.0,17611.0,50035.0,54901.0,4.09657721486,4.13420060378,0.0827489481066,0.0917790925456,0.0757350757351,0.00579150579151,0.383677101874,0.155350225107,0.0886322653504,10.9132868423,12395.5497972,80966.5425635,317,356
1789,284897.818182,6267752.0,22.0,2006,raleigh_nc,24220.0,4588.0,0,46612.0,75323294.58,2436.0,218709096.72,3701.0,367685.0,36816.0,59853.0,25543.0,32410.0,133592.0,244169.0,276093.0,4.53014866272,4.33153495111,0.0618006914941,0.0795917184681,0.110810549705,0.000531349628055,0.273316346101,0.116641094489,0.117387981586,12.5284930445,59094.5951689,30920.8926847,315,869
1790,448074.232558,19267192.0,43.0,2006,pittsburgh_pa,225761.0,5283.0,1,28588.0,273110099.45,23173.0,478547751.88,17128.0,658008.0,38474.0,36800.0,28169.0,18874.0,203161.0,315689.0,334563.0,4.21903325662,4.12557164576,0.255452499465,0.349764310429,0.120734968119,0.000982699910871,0.137246857867,0.10505724835,0.0564138891629,12.7205804816,27939.4997595,11785.7031653,314,549
1791,443261.641509,23492867.0,53.0,2006,madison_wi,58194.0,3000.0,0,41941.0,119473686.7,3992.0,238556496.85,3600.0,289479.0,20015.0,40898.0,26859.0,18792.0,103430.0,188733.0,208054.0,4.1741353854,4.12744228097,0.167381418747,0.213562247805,0.130349771888,0.00230284597002,0.238908328319,0.156898596272,0.0903227046824,12.2455529404,66265.6935694,29928.2782315,311,396
1792,203766.333333,3056495.0,15.0,2006,orlando_fl,30561.0,5792.0,0,35732.0,945752486.39,5686.0,2493976743.63,13253.0,333836.0,29379.0,27158.0,10490.0,26741.0,107326.0,159243.0,185951.0,3.88440283109,3.98172359297,0.0838673205323,0.107400484062,0.16468112934,0.00042648773137,0.187330141956,0.0723578020887,0.143806701766,12.1332384771,188182.052639,166330.018711,299,253
1793,0.0,0.0,0.0,2006,peoria_il,72498.0,1264.0,1,36397.0,0.0,0.0,0.0,0.0,119554.0,9425.0,13655.0,7437.0,4978.0,62767.0,107914.0,112936.0,3.67115773677,3.93983933153,0.377491512715,0.459238109425,0.118252409019,0.0,0.16283285038,0.088684577684,0.0440780619112,11.6345765656,0.0,0.0,295,153
1794,543361.75,2173447.0,4.0,2006,akron_oh,102370.0,1838.0,1,31835.0,126673127.45,698.0,352841465.24,2299.0,180464.0,14430.0,17701.0,8634.0,6911.0,135803.0,210177.0,217074.0,3.76403753307,3.91743642788,0.361943754994,0.454334076449,0.112982542415,0.000245881485124,0.109172433359,0.0532509343892,0.0318370693865,12.2879935882,153476.061435,181480.125287,288,198
1795,0.0,0.0,0.0,2006,roundrock_tx,972.0,330.0,1,60354.0,0.0,0.0,0.0,0.0,30232.0,4604.0,9100.0,3353.0,5562.0,28690.0,54845.0,61136.0,4.20021277637,4.04530097811,0.031149852583,0.0322348068412,0.0668828536684,0.0,0.22117978757,0.0814962448047,0.0909774928029,11.0208561697,0.0,0.0,287,537
1796,127758.0,766548.0,6.0,2006,charlotte_nc,49224.0,6288.0,1,46975.0,124232452.62,1501.0,781616500.38,5588.0,557269.0,53203.0,99271.0,37271.0,59849.0,271778.0,482282.0,540828.0,3.85062283834,3.92733824298,0.0811616951886,0.108070436967,0.105696659999,0.000100855591602,0.243120591693,0.0912788989028,0.110661800055,13.2008565775,139874.105293,82766.4574417,268,245
1797,0.0,0.0,0.0,2006,moline_il,1508.0,308.0,1,39363.0,0.0,0.0,0.0,0.0,35102.0,3468.0,4368.0,1981.0,3096.0,26918.0,40621.0,43768.0,2.83818160705,3.74380867516,0.0411909314395,0.0432837467163,0.0815677966102,0.0,0.131301289566,0.059548501518,0.0707366112228,10.6866582357,0.0,0.0,267,21
1798,485818.333333,11659640.0,24.0,2006,pasadena_ca,19876.0,3656.0,0,46012.0,1042502247.34,821.0,1846948491.69,2047.0,207198.0,20474.0,22831.0,16386.0,43277.0,64030.0,90594.0,133936.0,4.14769686333,4.05880326127,0.0875309370514,0.107952178064,0.151512639867,0.000994612515541,0.221129911765,0.158706790512,0.32311701111,11.8051173529,902270.880161,1269795.67276,263,404
1799,98423.0,393692.0,4.0,2006,plano_tx,9026.0,1882.0,0,78722.0,134080476.69,708.0,262159328.37,3770.0,147065.0,23879.0,53053.0,25544.0,37923.0,80284.0,184378.0,222030.0,4.25603924582,4.09395614601,0.0578252429672,0.0691485499491,0.0730561701797,0.000155273475409,0.333916579075,0.160774416072,0.170801243075,12.3105677869,69538.2833873,189379.204364,262,657
1800,784563.2,7845632.0,10.0,2006,phoenix_az,273969.0,13636.0,1,41207.0,3183994805.21,18432.0,3458612320.39,13657.0,1246496.0,99179.0,126363.0,60958.0,257325.0,752436.0,1063669.0,1321045.0,4.19939394137,4.01113588298,0.180187639965,0.256488578419,0.120870451624,8.8640694943e-05,0.134463483645,0.0648657046449,0.194788973881,14.093933648,253248.321036,172742.77372,258,558
1801,0.0,0.0,0.0,2006,rahway_nj,0.0,84.0,1,50729.0,0.0,0.0,0.0,0.0,5097.0,1026.0,2534.0,1021.0,4553.0,16616.0,21947.0,26500.0,2.70348853516,3.83261709143,0.0,0.0,0.0756756756757,0.0,0.125625898567,0.0506172227455,0.171811320755,10.184900012,0.0,0.0,233,9
1802,313290.333333,939871.0,3.0,2006,midland_mi,824.0,284.0,0,48444.0,5579849.67,47.0,30765773.27,131.0,17333.0,3825.0,7063.0,4655.0,2085.0,19296.0,39578.0,41685.0,3.72519988143,3.99492609178,0.0453819463568,0.0445052190713,0.0691165733755,0.000730104648333,0.227735861224,0.150093506159,0.0500179920835,10.6378966308,234853.231069,118720.205745,230,130
1803,98108.5,196217.0,2.0,2006,scottsvalley_ca,116.0,100.0,0,72449.0,210720.85,25.0,2370357.62,128.0,7929.0,1209.0,2213.0,1015.0,1206.0,5227.0,10312.0,11385.0,3.53396750488,3.81374683014,0.0144188937228,0.0129666314841,0.0763941940413,0.00152788388083,0.261738616203,0.120047309284,0.105928853755,9.3400519785,18518.4189063,8428.834,227,96
1804,546551.888889,14756901.0,27.0,2006,baltimore_md,157797.0,5061.0,1,30078.0,514233786.67,10704.0,1312720459.78,10210.0,634636.0,40741.0,49588.0,37178.0,29638.0,403288.0,621516.0,651154.0,3.99240468597,3.91800948152,0.1991297687,0.270475241498,0.110497358194,0.000589493908563,0.101188848576,0.0758651087431,0.0455161144675,13.3865014524,128572.033279,48041.2730447,226,362
1805,0.0,0.0,0.0,2006,neenah_wi,1294.0,142.0,1,45773.0,0.0,0.0,0.0,0.0,13979.0,1824.0,3088.0,1192.0,519.0,13320.0,23820.0,24507.0,3.87187158118,4.05177055974,0.0847246775355,0.081622414354,0.0722278738555,0.0,0.175454545455,0.0677272727273,0.02117762272,10.10671407,0.0,0.0,215,144
1806,349831.215909,30785147.0,88.0,2006,annarbor_mi,8626.0,1649.0,0,46299.0,72261598.22,2805.0,200741863.07,15242.0,86555.0,11663.0,24660.0,26126.0,18905.0,44382.0,95205.0,114024.0,4.31180916983,4.00926118983,0.090627331085,0.103890963813,0.123873197115,0.00661057692308,0.259120712845,0.274525050437,0.165798428401,11.6441642315,13170.3098721,25761.7105954,208,711
1807,371172.761905,7794628.0,21.0,2006,sanantonio_tx,113595.0,9853.0,1,36214.0,1313628443.01,37655.0,3261496360.03,40105.0,800555.0,83012.0,101649.0,55494.0,133675.0,661784.0,1010879.0,1144646.0,4.11506430979,4.02306256896,0.124262976536,0.170560254406,0.106100253056,0.000226134711678,0.124124616724,0.067764281798,0.116782830674,13.9506059769,81323.9336749,34885.8967736,206,338
1808,685968.5,4115811.0,6.0,2006,denver_co,139067.0,11061.0,1,39500.0,592716420.21,18048.0,762737346.22,8590.0,864082.0,69945.0,89851.0,46781.0,96601.0,297244.0,458035.0,554636.0,4.02522126521,3.98295409104,0.138630452704,0.191568634438,0.136545441078,7.4068587512e-05,0.207089122238,0.107821128617,0.174170086327,13.2260673217,88793.6375111,32841.1137084,205,252
1809,345336.857143,7252074.0,21.0,2006,columbus_oh,37193.0,6510.0,1,37897.0,391638870.69,6643.0,927424081.37,9450.0,752938.0,52076.0,99784.0,41187.0,47713.0,398911.0,663931.0,711470.0,3.92411100533,3.93358145559,0.0470719412351,0.0639234798239,0.1111186973,0.000358447410644,0.184825572996,0.076288892758,0.0670625606139,13.4750885312,98140.1144307,58955.1212841,204,222
1810,301156.08,7528902.0,25.0,2006,menlopark_ca,8256.0,628.0,0,84609.0,119745198.48,586.0,137711570.5,746.0,48425.0,4278.0,7257.0,6973.0,7006.0,9928.0,23780.0,30785.0,4.65611786405,4.23851687549,0.145657274925,0.159424718058,0.128006522625,0.00509580105993,0.300397383889,0.288641443828,0.227578366087,10.3347828373,184599.960456,204343.342116,204,1002
1811,373982.054054,13837336.0,37.0,2006,saltlakecity_ut,63047.0,3922.0,0,36944.0,209647725.47,7416.0,703887344.18,10558.0,321307.0,26107.0,25271.0,15990.0,33252.0,97659.0,148204.0,181743.0,3.98462203742,3.93150097779,0.164033677287,0.210936142922,0.130607079823,0.00123214226248,0.181910452059,0.115102217103,0.182961654644,12.1103488802,66668.6251354,28269.6501443,199,270
1812,791939.5,1583879.0,2.0,2006,southfield_mi,39690.0,3057.0,0,51802.0,5336058.81,345.0,14898874.79,3496.0,248873.0,16972.0,12956.0,8418.0,10984.0,40108.0,67312.0,78296.0,3.11053055268,3.78493554799,0.137543621324,0.172929038435,0.152628688402,9.98552099456e-05,0.210728343255,0.136918122377,0.140288137325,11.2682517951,4261.69187357,15466.8371304,196,35
1813,697165.333333,2091496.0,3.0,2006,richmond_va,67401.0,2842.0,0,31121.0,158894333.37,11924.0,241990206.54,5546.0,294046.0,23095.0,27133.0,14087.0,7643.0,113323.0,190147.0,197790.0,3.89925460007,3.94915576265,0.186475472199,0.238648898165,0.109573196592,0.000115664880287,0.175569259041,0.0911526241887,0.0386419940341,12.1949611408,43633.2864299,13325.5898499,194,238
1814,273441.583333,3281299.0,12.0,2006,melbourne_fl,6018.0,1139.0,0,34571.0,652944012.01,830.0,1102738063.44,2286.0,70068.0,7753.0,7319.0,3791.0,5593.0,45503.0,65778.0,71382.0,3.60672035116,3.87850153343,0.0790947086192,0.0888994433967,0.128092667566,0.00134952766532,0.129281260488,0.0669634182962,0.0783530862122,11.1758010157,482387.604304,786679.532542,191,117
1815,483348.0,2416740.0,5.0,2006,thousandoaks_ca,4928.0,1712.0,0,76815.0,29291935.51,132.0,72968348.39,494.0,83657.0,12839.0,21625.0,12262.0,18165.0,52789.0,98560.0,117005.0,4.03481477372,3.98117411213,0.0556301856974,0.0633723377852,0.117655143976,0.000343618995258,0.249492362361,0.141469380221,0.155249775651,11.6699719479,147709.207267,221908.602348,190,297
1816,0.0,0.0,0.0,2006,racine_wi,2674.0,568.0,1,37164.0,0.0,0.0,0.0,0.0,45344.0,4506.0,5890.0,2292.0,4702.0,49937.0,77125.0,81855.0,3.82552030993,3.92475697424,0.0556874505394,0.0600273474139,0.111943240047,0.0,0.101343794628,0.0394363289114,0.0574430395211,11.3127046683,0.0,0.0,175,165
1817,369403.754921,23272436.56,63.0,2006,albuquerque_nm,58820.0,6810.0,1,38272.0,511936059.34,7734.0,2801684849.56,7525.0,391596.0,41484.0,56088.0,39333.0,39762.0,243800.0,408865.0,448607.0,3.99014797629,3.86887650717,0.130590387553,0.170001611628,0.141011305752,0.001304509877,0.165343537104,0.115950958225,0.0886343726246,13.013902505,372316.92353,66192.9220765,173,292
1818,211863.636364,2330500.0,11.0,2006,portland_or,29366.0,8963.0,1,40146.0,520851145.45,13597.0,708871797.64,11049.0,471783.0,64380.0,83207.0,41748.0,68976.0,292832.0,460049.0,529121.0,4.58135212257,4.0560822429,0.0585973433051,0.0769070134011,0.122206618219,0.000149980229879,0.19916129511,0.0999265175795,0.130359596387,13.1789724181,64157.0999765,38306.3282673,173,1241
1819,0.0,0.0,0.0,2006,alpharetta_ga,14828.0,912.0,1,71207.0,0.0,0.0,0.0,0.0,147393.0,8672.0,9347.0,4100.0,4037.0,11643.0,30574.0,34854.0,4.3100749898,4.09405679739,0.0914061681287,0.10965737375,0.0951585976628,0.0,0.372538860104,0.163411717816,0.1158260171,10.4589231872,0.0,0.0,173,400
1820,0.0,0.0,0.0,2006,duncan_ok,0.0,170.0,1,30373.0,0.0,0.0,0.0,0.0,4869.0,1230.0,2236.0,887.0,592.0,14025.0,21887.0,22505.0,3.92039370417,3.98681371924,0.0,0.0,0.121428571429,0.0,0.130394215069,0.051726148822,0.0263052654966,10.0214927857,0.0,0.0,169,160
1821,109015.0,109015.0,1.0,2006,fostercity_ca,488.0,168.0,0,95279.0,9677801.42,298.0,10957469.83,556.0,13089.0,1838.0,7934.0,5185.0,10141.0,9609.0,18662.0,28803.0,4.3980862099,4.0936861507,0.0359431391324,0.0342039673141,0.0837487537388,0.00049850448654,0.349084829285,0.228132699754,0.352081380412,10.2682348274,19707.6795504,32475.8436913,166,530
1822,268787.2,1343936.0,5.0,2006,livermore_ca,1482.0,320.0,0,75322.0,7528939.85,198.0,17700440.14,761.0,31283.0,4264.0,9751.0,5477.0,8952.0,37506.0,64484.0,73345.0,4.30400424385,4.02041170372,0.0452311918205,0.0470273955028,0.0698080279232,0.0010907504363,0.184909166761,0.103860886714,0.122053309701,11.2029296149,23259.4482786,38024.9487374,166,464
1823,0.0,0.0,0.0,2006,mayfieldheights_oh,984.0,140.0,1,37236.0,0.0,0.0,0.0,0.0,16685.0,2173.0,2832.0,1600.0,3506.0,11877.0,15880.0,19386.0,2.93848404272,3.66606791619,0.0556907578244,0.0544631495788,0.0605274535236,0.0,0.173646452879,0.0981053406095,0.180852161354,9.87230643505,0.0,0.0,163,16
1824,409909.0,819818.0,2.0,2006,omaha_ne,67945.0,3510.0,1,40006.0,129842362.27,31759.0,451188498.04,22346.0,322409.0,35651.0,53622.0,22436.0,25687.0,214354.0,364425.0,390007.0,3.66376853966,3.75232750236,0.174059955835,0.224098873792,0.0896299890197,5.10712188146e-05,0.184641130532,0.0772557607812,0.0658629204091,12.8739199667,20191.0184391,4088.36431468,162,144
1825,275588.973684,20944762.0,76.0,2006,dayton_oh,43185.0,1479.0,0,27423.0,582838208.11,8187.0,970021403.01,10235.0,134843.0,10616.0,10877.0,4924.0,3245.0,108815.0,162948.0,166179.0,3.58602427028,3.7079960257,0.242574201811,0.293264838651,0.122281934684,0.00628358825961,0.0872841368685,0.0395133851191,0.0195271364011,12.0208207996,94774.9294587,71190.693552,160,109
1826,595414.5,1190829.0,2.0,2006,norcross_ga,3452.0,338.0,0,44728.0,15899337.5,297.0,255466285.39,3981.0,27556.0,3539.0,971.0,288.0,3486.0,5193.0,4872.0,8410.0,3.69902652835,3.75781188996,0.111326109391,0.115133468062,0.0871808099046,0.0005158627805,0.150495970242,0.0446373217607,0.414506539834,9.03717675297,64171.3854283,53533.1228956,155,137
1827,525052.75,2100211.0,4.0,2006,tampa_fl,89304.0,7081.0,1,34415.0,576310887.38,25715.0,641320478.78,13757.0,527614.0,41236.0,34680.0,18486.0,37027.0,175720.0,266485.0,303447.0,3.82942891904,3.79158720207,0.14475829851,0.192998876893,0.146552973074,8.278659685e-05,0.151516475451,0.0807650970352,0.122021308499,12.6229622449,46617.7566897,22411.467524,154,188
1828,209914.2,1049571.0,5.0,2006,bocaraton_fl,18602.0,3352.0,0,60248.0,163603151.49,1726.0,853349726.21,3259.0,175864.0,21045.0,15540.0,9441.0,13601.0,36440.0,61993.0,74764.0,3.80444518516,3.76825377335,0.0956568243292,0.116491001383,0.137393941878,0.000204943230725,0.253007928884,0.153709643282,0.181919105452,11.2220917647,261844.039954,94787.4574102,150,219
1829,422360.615385,5490688.0,13.0,2006,pleasanton_ca,7158.0,941.0,0,90859.0,4176212.34,315.0,40832104.56,1193.0,75120.0,8182.0,13766.0,6700.0,9057.0,25320.0,54512.0,63654.0,4.54836196466,4.12290136149,0.0869977393714,0.0984628150676,0.103145894991,0.00142496985641,0.300659590268,0.1463329402,0.142284852484,11.0612174457,34226.4078458,13257.8169524,149,746
1830,398084.888889,14331056.0,36.0,2006,ithaca_ny,1512.0,413.0,0,21441.0,5930205.72,156.0,18886367.48,373.0,20107.0,3020.0,4416.0,3537.0,4650.0,18511.0,24356.0,29287.0,3.75172135513,3.76227963525,0.0699384800407,0.0698078897684,0.120302942033,0.0104864549956,0.166868198307,0.133653264813,0.15877351726,10.2848990105,50633.6929759,38014.1392308,149,183
1831,432549.2,4325492.0,10.0,2006,albany_ny,62044.0,1580.0,1,30041.0,61015616.39,3583.0,50988685.69,1878.0,117743.0,10111.0,12376.0,9238.0,8222.0,55176.0,87436.0,95658.0,3.4517708437,3.82624271365,0.345097253973,0.417551392024,0.135146694038,0.000855358823026,0.161166818596,0.120302122672,0.0859520374668,11.4685346096,27150.5248616,17029.1979877,145,60
1832,316028.695122,25914353.0,82.0,2006,rockville_md,12222.0,2452.0,0,68074.0,1225451302.89,7634.0,3455278203.06,18250.0,94884.0,11160.0,8531.0,9560.0,14644.0,18145.0,32613.0,47388.0,3.93419054208,3.91890689249,0.114111254271,0.132158796722,0.180135174846,0.00602409638554,0.235428855282,0.263826029363,0.309023381447,10.7661243111,189330.312496,160525.452304,143,214
1833,394002.5,788005.0,2.0,2006,desplaines_il,4091.0,586.0,0,53638.0,6360608.07,1072.0,14333038.81,1733.0,51497.0,5959.0,7275.0,3400.0,14010.0,35150.0,44685.0,58720.0,3.37337963698,3.57863890767,0.073595020508,0.0804078780991,0.0895339954163,0.000305576776165,0.15875613748,0.0741953082379,0.238589918256,10.9805356633,8270.6513618,5933.40305037,142,70
1834,0.0,0.0,0.0,2006,sanramon_ca,5528.0,654.0,1,95856.0,0.0,0.0,0.0,0.0,47537.0,6500.0,11291.0,5130.0,7308.0,16419.0,37169.0,44722.0,4.12574271794,3.88575215782,0.104174126072,0.113333874209,0.0914173888734,0.0,0.343818514007,0.156211936663,0.163409507625,10.7082208295,0.0,0.0,142,366
